Date,Open,High,Low,Close,Adj Close,Volume
2008-05-30,76.910004,77.849998,76.910004,77.559998,60.537849,3486700
2008-06-02,77.410004,77.489998,75.800003,76.250000,59.515362,3942600
2008-06-03,76.500000,76.660004,75.500000,76.230003,59.499756,4848000
2008-06-04,76.169998,77.410004,75.800003,76.360001,59.601223,4667800
2008-06-05,76.589996,77.610001,76.360001,77.500000,60.491047,3805800
2008-06-06,76.730003,77.019997,74.849998,74.860001,58.430431,5984400
2008-06-09,75.320000,76.070000,74.750000,75.820000,59.179741,4402400
2008-06-10,75.129997,76.290001,75.129997,76.000000,59.320255,2995500
2008-06-11,76.000000,76.000000,75.050003,75.269997,58.750443,4905500
2008-06-12,75.500000,76.419998,75.250000,75.550003,58.968994,3791600
2008-06-13,76.190002,76.529999,75.379997,76.120003,59.413902,3915100
2008-06-16,75.760002,76.120003,75.089996,75.199997,58.695805,4156500
2008-06-17,75.440002,75.699997,74.849998,74.970001,58.516266,3561700
2008-06-18,74.639999,75.230003,74.180000,74.300003,57.993340,3561400
2008-06-19,74.209999,74.449997,73.750000,74.120003,57.852840,3544100
2008-06-20,74.000000,74.000000,72.620003,73.019997,56.994244,7367800
2008-06-23,73.349998,73.440002,72.800003,72.959999,56.947426,3004400
2008-06-24,72.839996,73.459999,72.400002,72.430000,56.533749,4535200
2008-06-25,72.400002,73.239998,72.300003,72.570000,56.643013,4846300
2008-06-26,72.290001,72.300003,70.239998,70.260002,54.839996,7371800
2008-06-27,70.480003,70.480003,68.889999,69.510002,54.254593,7481700
2008-06-30,69.480003,69.690002,68.610001,69.589996,54.317051,5333800
2008-07-01,68.660004,70.050003,67.570000,69.779999,54.465347,6353100
2008-07-02,70.180000,70.180000,68.480003,68.480003,53.450661,4661200
2008-07-03,68.769997,69.959999,68.680000,69.459999,54.215569,3083300
2008-07-07,69.889999,70.879997,69.279999,69.849998,54.519989,4913300
2008-07-08,69.919998,71.169998,69.519997,71.029999,55.441017,5163700
2008-07-09,70.099998,71.209999,68.559998,68.639999,53.575550,6226600
2008-07-10,68.790001,69.750000,68.300003,68.919998,53.794102,5286200
2008-07-11,68.269997,69.379997,67.760002,68.720001,53.637970,6262400
2008-07-14,69.410004,70.000000,68.650002,69.019997,53.872135,5117900
2008-07-15,68.610001,68.669998,67.260002,67.690002,52.834034,8230000
2008-07-16,67.900002,68.669998,67.279999,68.639999,53.575550,4636500
2008-07-17,69.220001,69.580002,67.540001,69.449997,54.207771,5856300
2008-07-18,69.480003,69.529999,68.300003,68.940002,53.809700,4473900
2008-07-21,69.360001,69.699997,67.919998,68.730003,53.645794,3354600
2008-07-22,68.120003,70.449997,68.099998,70.300003,54.871235,5804800
2008-07-23,70.470001,71.059998,70.059998,70.800003,55.261490,4189600
2008-07-24,72.400002,72.769997,70.910004,71.050003,55.456600,6515000
2008-07-25,71.529999,71.900002,70.230003,70.949997,55.378559,4947500
2008-07-28,70.870003,70.989998,69.389999,69.629997,54.348274,4832600
2008-07-29,69.769997,70.570000,69.550003,70.489998,55.019508,3599600
2008-07-30,70.750000,71.440002,70.050003,71.300003,55.651745,3860200
2008-07-31,70.839996,71.250000,70.290001,70.389999,54.941467,4254200
2008-08-01,70.529999,71.059998,69.839996,70.150002,54.754162,3026400
2008-08-04,70.029999,70.440002,69.349998,69.750000,54.441933,2279700
2008-08-05,70.230003,72.029999,70.000000,71.879997,56.104458,4878600
2008-08-06,71.750000,72.080002,70.839996,71.809998,56.049828,3929000
2008-08-07,71.330002,72.040001,70.650002,71.180000,55.558056,4324200
2008-08-08,71.139999,73.910004,71.139999,73.480003,57.353317,5424900
2008-08-11,73.190002,74.680000,73.180000,74.379997,58.055790,5461500
2008-08-12,74.540001,74.540001,73.379997,73.599998,57.446957,4087600
2008-08-13,73.489998,73.940002,72.199997,72.959999,56.947426,3847600
2008-08-14,72.550003,73.870003,72.209999,73.040001,57.009876,2992100
2008-08-15,73.089996,74.099998,73.089996,73.489998,57.361103,4407800
2008-08-18,73.589996,73.900002,72.040001,72.449997,56.549343,4294100
2008-08-19,72.150002,72.309998,70.849998,71.309998,55.659550,3688200
2008-08-20,71.239998,71.430000,70.290001,70.690002,55.565228,2930700
2008-08-21,70.260002,71.290001,69.750000,70.910004,55.738167,2978000
2008-08-22,70.910004,72.709999,70.540001,72.279999,56.815033,3062400
2008-08-25,71.470001,71.940002,70.279999,70.730003,55.596668,3733200
2008-08-26,70.470001,71.300003,70.239998,70.720001,55.588806,2761100
2008-08-27,70.690002,71.220001,70.129997,70.720001,55.588806,3481300
2008-08-28,71.010002,72.660004,70.910004,72.500000,56.987972,3889600
2008-08-29,72.139999,72.550003,71.510002,71.599998,56.280533,3440100
2008-09-02,72.379997,73.629997,70.800003,71.120003,55.903229,4766800
2008-09-03,70.309998,71.300003,69.790001,70.830002,55.675266,5710400
2008-09-04,70.230003,70.440002,69.449997,69.739998,54.818493,6032200
2008-09-05,69.489998,69.750000,68.510002,69.190002,54.386154,5452400
2008-09-08,70.129997,71.989998,70.129997,71.180000,55.950394,6063200
2008-09-09,70.500000,71.000000,69.309998,69.449997,54.590546,6627900
2008-09-10,69.970001,70.120003,68.489998,68.680000,53.985287,5740900
2008-09-11,68.239998,70.070000,68.180000,69.940002,54.975700,5187100
2008-09-12,69.849998,70.480003,69.250000,70.150002,55.140781,5702000
2008-09-15,68.019997,70.250000,68.010002,68.879997,54.142498,6903900
2008-09-16,68.470001,70.320000,68.320000,69.730003,54.810635,8718800
2008-09-17,68.330002,69.930000,67.849998,68.849998,54.118912,8901700
2008-09-18,69.510002,71.239998,68.029999,70.500000,55.415890,10863000
2008-09-19,74.239998,74.709999,71.010002,72.680000,57.129444,10138600
2008-09-22,72.779999,73.989998,70.349998,70.699997,55.573086,5715400
2008-09-23,70.769997,71.029999,69.000000,69.000000,54.236820,5786300
2008-09-24,69.410004,70.250000,67.889999,68.570000,53.898823,5756400
2008-09-25,68.820000,70.029999,68.820000,69.730003,54.810635,5291300
2008-09-26,68.800003,69.690002,68.250000,69.449997,54.590546,4302300
2008-09-29,68.930000,68.930000,65.510002,66.320000,52.130226,8246900
2008-09-30,67.279999,68.599998,67.120003,68.309998,53.694454,7093900
2008-10-01,67.669998,68.309998,66.860001,67.389999,52.971283,4615700
2008-10-02,66.910004,67.750000,65.510002,65.599998,51.564274,7880100
2008-10-03,66.089996,67.250000,64.510002,64.599998,50.778233,6588000
2008-10-06,63.099998,64.379997,60.930000,63.000000,49.520573,10949000
2008-10-07,63.750000,64.500000,59.869999,59.970001,47.138878,8798100
2008-10-08,59.459999,61.939999,57.240002,57.369999,45.095165,13349200
2008-10-09,57.500000,58.570000,53.380001,53.500000,42.053185,11647700
2008-10-10,51.830002,56.439999,50.009998,54.259998,42.650578,16317000
2008-10-13,58.750000,59.709999,56.009998,59.619999,46.863758,10511700
2008-10-14,61.959999,63.599998,58.389999,59.369999,46.667252,10622700
2008-10-15,58.049999,59.380001,54.619999,54.680000,42.980721,9646200
2008-10-16,54.759998,57.790001,52.340000,57.270000,45.016563,10485700
2008-10-17,56.160000,59.000000,55.259998,56.490002,44.403461,7288100
2008-10-20,57.669998,57.669998,55.000000,57.509998,45.205208,6668500
2008-10-21,60.150002,61.910000,59.070000,60.040001,47.193905,10744000
2008-10-22,59.250000,60.900002,57.080002,58.189999,45.739731,11002300
2008-10-23,58.529999,62.099998,57.740002,61.540001,48.372955,15117300
2008-10-24,58.360001,61.500000,57.520000,59.610001,46.855900,10095000
2008-10-27,58.599998,62.759998,58.500000,60.369999,47.453289,9268500
2008-10-28,61.090000,64.559998,58.340000,64.309998,50.550289,9364400
2008-10-29,64.279999,64.980003,61.869999,62.500000,49.127560,11277700
2008-10-30,64.489998,64.559998,61.299999,62.549999,49.166851,7141000
2008-10-31,62.480000,64.559998,61.750000,64.300003,50.542435,7259400
2008-11-03,63.560001,64.650002,63.470001,64.110001,50.393082,3677600
2008-11-04,65.449997,66.230003,64.169998,65.610001,51.572147,5896200
2008-11-05,64.639999,67.470001,64.389999,64.519997,50.715351,8213300
2008-11-06,64.040001,65.470001,62.070000,62.360001,49.017509,7842900
2008-11-07,62.919998,64.830002,62.340000,64.830002,50.959034,6134000
2008-11-10,65.980003,66.559998,64.080002,64.949997,51.053345,5755500
2008-11-11,63.869999,64.940002,61.400002,62.380001,49.033222,6573400
2008-11-12,61.180000,61.930000,59.240002,59.439999,46.722263,8203700
2008-11-13,59.230000,64.870003,57.910000,64.430000,50.644611,11086500
2008-11-14,63.220001,65.949997,62.599998,63.060001,49.567738,6996600
2008-11-17,62.330002,62.930000,60.029999,60.799999,47.791290,6571200
2008-11-18,60.230000,62.419998,59.500000,62.169998,48.868168,9223700
2008-11-19,61.830002,62.360001,58.599998,58.770000,46.570168,8329600
2008-11-20,58.250000,61.060001,56.250000,56.790001,45.001186,11517100
2008-11-21,57.779999,61.610001,56.639999,61.299999,48.574963,14803200
2008-11-24,62.000000,64.239998,61.000000,63.259998,50.128098,10617300
2008-11-25,64.339996,64.500000,61.830002,63.639999,50.429218,8689800
2008-11-26,62.450001,66.000000,62.400002,65.910004,52.228012,6396000
2008-11-28,65.180000,67.000000,64.199997,66.930000,53.036270,3205500
2008-12-01,64.949997,66.250000,62.099998,62.349998,49.407005,9715700
2008-12-02,60.700001,62.139999,58.820000,60.860001,48.226311,11934400
2008-12-03,59.660000,61.700001,59.160000,60.709999,48.107452,8972800
2008-12-04,60.130001,60.450001,58.099998,59.139999,46.863365,9290700
2008-12-05,58.209999,60.439999,57.840000,59.849998,47.425968,10272200
2008-12-08,59.009998,60.680000,55.430000,57.380001,45.468708,14082600
2008-12-09,55.459999,56.740002,55.000000,56.150002,44.494049,8788600
2008-12-10,56.910000,58.290001,56.470001,57.520000,45.579639,5391200
2008-12-11,56.770000,57.240002,54.650002,55.139999,43.693703,7404600
2008-12-12,54.270000,56.570000,53.590000,56.040001,44.406883,4723400
2008-12-15,56.599998,56.720001,54.919998,55.630001,44.081985,5557100
2008-12-16,55.570000,58.599998,55.310001,58.320000,46.213577,9334200
2008-12-17,57.500000,59.500000,57.500000,58.580002,46.419598,5847400
2008-12-18,58.900002,59.259998,56.279999,56.709999,44.937790,5574500
2008-12-19,58.000000,58.040001,56.230000,56.619999,44.866467,7536900
2008-12-22,56.529999,57.060001,55.270000,56.369999,44.668369,4210100
2008-12-23,56.709999,57.500000,55.310001,55.439999,43.931419,3286400
2008-12-24,55.610001,55.980000,55.360001,55.500000,43.978962,1336400
2008-12-26,55.549999,56.110001,55.509998,55.740002,44.169147,1634300
2008-12-29,55.549999,56.000000,54.259998,55.369999,43.875957,3037000
2008-12-30,55.560001,57.270000,55.220001,57.169998,45.302303,3775000
2008-12-31,57.230000,57.919998,56.680000,57.540001,45.595493,4005800
2009-01-02,57.549999,59.389999,57.520000,59.189999,46.902981,5313900
2009-01-05,58.790001,59.090000,58.110001,58.500000,46.356201,3768800
2009-01-06,58.740002,59.810001,58.610001,59.189999,46.902981,4966200
2009-01-07,58.610001,58.959999,57.580002,58.070000,46.015476,4598100
2009-01-08,57.680000,58.709999,57.450001,58.580002,46.419598,3944900
2009-01-09,58.799999,59.009998,57.570000,57.740002,45.753983,3661000
2009-01-12,57.639999,57.900002,56.689999,57.080002,45.230984,4182500
2009-01-13,56.849998,57.299999,55.709999,56.250000,44.573273,4430100
2009-01-14,55.310001,56.000000,54.500000,55.040001,43.614452,4520800
2009-01-15,55.080002,55.759998,54.290001,55.169998,43.717472,4777400
2009-01-16,55.590000,56.630001,54.889999,56.419998,44.707989,5621900
2009-01-20,56.419998,56.599998,53.849998,53.919998,42.726944,5683600
2009-01-21,54.610001,54.799999,52.750000,54.240002,42.980530,5892800
2009-01-22,53.650002,54.570000,52.830002,54.060001,42.837891,4788900
2009-01-23,53.009998,53.669998,52.310001,52.900002,41.918690,5684800
2009-01-26,53.540001,54.549999,52.950001,53.560001,42.441681,5185200
2009-01-27,53.750000,54.509998,53.230000,53.990002,42.782421,4722700
2009-01-28,54.450001,55.849998,53.799999,55.419998,43.915573,6105400
2009-01-29,55.630001,57.709999,55.029999,56.549999,44.811005,8154300
2009-01-30,56.590000,56.810001,53.290001,53.790001,42.623947,7620300
2009-02-02,52.790001,53.020000,50.160000,50.619999,40.111996,9052900
2009-02-03,51.250000,51.820000,50.299999,51.639999,40.920250,7715700
2009-02-04,51.910000,52.450001,50.610001,50.840000,40.286324,4722400
2009-02-05,50.549999,51.830002,50.009998,51.549999,40.848927,5291000
2009-02-06,51.630001,52.919998,51.400002,52.389999,41.514565,5305900
2009-02-09,52.459999,54.660000,52.299999,54.110001,42.877514,7146900
2009-02-10,53.860001,54.110001,50.779999,51.080002,40.476501,6909600
2009-02-11,51.759998,52.189999,50.759998,51.290001,40.642910,5847600
2009-02-12,50.450001,50.560001,48.639999,49.970001,39.596920,8495400
2009-02-13,50.599998,50.599998,49.250000,49.419998,39.161083,4810600
2009-02-17,48.930000,48.930000,47.200001,47.419998,37.576263,8653800
2009-02-18,47.259998,47.580002,46.610001,47.139999,37.760498,4963800
2009-02-19,46.580002,48.040001,46.580002,47.070000,37.704430,5554600
2009-02-20,46.840000,47.930000,46.439999,47.250000,37.848602,8729300
2009-02-23,47.560001,47.590000,45.360001,45.410000,36.374714,6776500
2009-02-24,45.730000,47.619999,45.349998,47.400002,37.968761,8260400
2009-02-25,47.049999,47.450001,46.029999,46.610001,37.335953,8566600
2009-02-26,47.209999,47.470001,46.290001,46.330002,37.111671,6426200
2009-02-27,45.650002,46.369999,45.169998,45.459999,36.414768,6911300
2009-03-02,44.619999,45.180000,42.750000,42.840000,34.316071,8116600
2009-03-03,43.169998,43.980000,42.700001,43.119999,34.540359,9081400
2009-03-04,43.880001,45.430000,43.599998,44.820000,35.902122,9040400
2009-03-05,43.529999,44.029999,42.040001,42.509998,34.051735,8217600
2009-03-06,42.840000,43.279999,40.869999,41.830002,33.507046,9174100
2009-03-09,41.310001,42.450001,41.200001,42.070000,33.699287,7150100
2009-03-10,42.099998,45.549999,41.799999,45.490002,36.438801,10699800
2009-03-11,44.869999,47.169998,44.869999,46.799999,37.488148,8235400
2009-03-12,47.049999,48.020000,46.119999,48.000000,38.449383,6201500
2009-03-13,48.320000,48.500000,47.310001,48.000000,38.449383,5058300
2009-03-16,48.480000,48.599998,47.349998,47.470001,38.024837,5167300
2009-03-17,47.419998,48.779999,47.419998,48.759998,39.058170,4977600
2009-03-18,48.270000,49.750000,47.689999,49.200001,39.410606,6244100
2009-03-19,49.070000,49.189999,47.130001,47.470001,38.024837,6993700
2009-03-20,47.360001,47.580002,45.599998,45.930000,36.791245,8475400
2009-03-23,46.799999,49.410000,46.570000,49.320000,39.506744,7438500
2009-03-24,48.450001,49.459999,48.060001,48.299999,38.689693,4964700
2009-03-25,48.849998,50.759998,47.750000,49.020000,39.266430,7846700
2009-03-26,49.349998,51.130001,49.029999,51.029999,40.876503,7299000
2009-03-27,50.299999,51.029999,49.930000,50.330002,40.315773,4684300
2009-03-30,49.720001,49.939999,48.080002,48.650002,38.970055,4797300
2009-03-31,49.110001,50.549999,48.770000,49.720001,39.827156,7183100
2009-04-01,48.950001,50.869999,48.720001,50.650002,40.572109,5773100
2009-04-02,51.590000,52.900002,51.410000,52.130001,41.757629,6961000
2009-04-03,52.230000,52.490002,51.250000,52.110001,41.741627,4931100
2009-04-06,52.000000,52.200001,51.220001,52.080002,41.717571,3885300
2009-04-07,51.509998,51.610001,50.669998,50.799999,40.692261,4060600
2009-04-08,50.930000,51.770000,50.599998,51.380001,41.156864,4089300
2009-04-09,52.610001,53.700001,52.610001,53.130001,42.558662,5753900
2009-04-13,52.779999,53.750000,52.049999,53.349998,42.734890,4586200
2009-04-14,52.930000,53.560001,52.500000,52.939999,42.406475,4634300
2009-04-15,52.779999,54.040001,52.349998,53.730000,43.039272,4527800
2009-04-16,53.849998,55.000000,53.200001,54.759998,43.864346,5735600
2009-04-17,55.029999,55.029999,53.639999,53.810001,43.103367,6641000
2009-04-20,53.389999,53.500000,51.630001,51.970001,41.629475,4697100
2009-04-21,52.259998,53.450001,52.000000,53.290001,42.686844,5059100
2009-04-22,52.619999,54.349998,52.250000,53.060001,42.502583,5893700
2009-04-23,53.240002,54.330002,52.209999,54.209999,43.423756,6210900
2009-04-24,54.259998,57.020000,53.740002,57.000000,45.658642,11541000
2009-04-27,56.450001,58.130001,56.380001,57.349998,45.939014,7436400
2009-04-28,56.799999,57.669998,56.299999,56.549999,45.298176,4552700
2009-04-29,57.000000,57.939999,56.779999,57.520000,46.075184,4622100
2009-04-30,58.180000,58.980000,57.000000,57.599998,46.139267,5355800
2009-05-01,57.560001,57.970001,56.980000,57.880001,46.363548,4083200
2009-05-04,57.889999,58.759998,57.610001,58.480000,46.844166,4520100
2009-05-05,58.419998,58.759998,57.779999,58.430000,46.804123,4302400
2009-05-06,58.740002,59.360001,57.830002,59.139999,47.372856,5067100
2009-05-07,59.009998,59.560001,57.970001,58.770000,47.076466,5627600
2009-05-08,59.209999,60.230000,59.200001,60.090000,48.133827,5408200
2009-05-11,59.410000,59.580002,58.700001,59.110001,47.348824,3896100
2009-05-12,59.419998,59.799999,58.349998,59.529999,47.685257,4082800
2009-05-13,58.389999,58.689999,56.599998,56.939999,45.610577,5679600
2009-05-14,57.169998,58.310001,57.029999,57.939999,46.411621,4640800
2009-05-15,57.759998,58.750000,57.509998,57.919998,46.395588,4747300
2009-05-18,58.299999,59.320000,58.099998,59.230000,47.444931,4224800
2009-05-19,59.070000,59.500000,58.250000,59.000000,47.260704,4100400
2009-05-20,59.099998,59.680000,58.130001,58.200001,47.026371,3736900
2009-05-21,57.450001,57.700001,56.020000,56.549999,45.693161,4721600
2009-05-22,56.820000,56.990002,55.990002,56.070000,45.305305,3773900
2009-05-26,55.950001,58.080002,55.340000,57.910000,46.792049,4140000
2009-05-27,57.910000,58.130001,55.950001,56.040001,45.281063,4904100
2009-05-28,56.240002,56.880001,55.230000,56.549999,45.693161,3933300
2009-05-29,56.689999,57.169998,55.950001,57.099998,46.137558,3782600
2009-06-01,57.900002,59.869999,57.900002,59.290001,47.907104,6007300
2009-06-02,59.240002,60.310001,59.049999,59.959999,48.448483,4231000
2009-06-03,59.560001,59.959999,58.740002,59.500000,48.076786,3927800
2009-06-04,59.590000,59.959999,59.119999,59.849998,48.359604,3282200
2009-06-05,60.599998,61.290001,60.040001,60.939999,49.240337,6642100
2009-06-08,60.970001,61.049999,59.070000,60.689999,49.038322,5144400
2009-06-09,60.599998,60.599998,59.750000,60.340000,48.755524,4387400
2009-06-10,60.619999,61.220001,59.490002,60.459999,48.852478,4433100
2009-06-11,60.570000,61.459999,60.500000,60.580002,48.949444,3627300
2009-06-12,60.369999,61.000000,59.910000,61.000000,49.288815,3229000
2009-06-15,60.400002,60.400002,58.709999,59.310001,47.923260,4231600
2009-06-16,59.410000,59.570000,58.250000,58.410000,47.196060,3791500
2009-06-17,58.590000,59.439999,58.590000,59.040001,47.705116,3826100
2009-06-18,58.889999,59.950001,58.840000,59.310001,47.923260,3194500
2009-06-19,59.480000,60.189999,58.930000,59.369999,47.971752,5868100
2009-06-22,58.619999,59.169998,57.419998,57.470001,46.436523,5272900
2009-06-23,57.740002,57.740002,56.610001,57.060001,46.105244,4161200
2009-06-24,57.459999,58.549999,57.160000,57.480000,46.444607,4447700
2009-06-25,57.349998,59.060001,57.099998,58.900002,47.591988,3807900
2009-06-26,58.810001,59.470001,58.669998,59.259998,47.882866,2988600
2009-06-29,59.360001,60.070000,58.799999,59.959999,48.448483,3194300
2009-06-30,59.939999,60.310001,59.590000,60.099998,48.561600,6597200
2009-07-01,60.310001,61.290001,60.090000,60.740002,49.078743,3839900
2009-07-02,59.900002,60.740002,59.680000,60.250000,48.682804,5582800
2009-07-06,59.869999,60.779999,59.630001,60.669998,49.022167,5791600
2009-07-07,61.090000,61.299999,58.689999,58.759998,47.478863,7289400
2009-07-08,58.869999,59.250000,57.810001,59.020000,47.688950,6101500
2009-07-09,59.279999,59.470001,58.750000,59.090000,47.745510,3164200
2009-07-10,58.680000,59.919998,58.680000,59.790001,48.311119,3911400
2009-07-13,59.830002,60.529999,59.299999,60.490002,48.876728,4041600
2009-07-14,60.470001,61.000000,60.000000,60.630001,48.989849,3538200
2009-07-15,61.200001,62.150002,60.939999,62.000000,50.096840,5023100
